advertiser_id,party_all_clf
AR14722742583214211073,DEM
AR14723107895952539649,DEM
AR14726485595673067521,REP
AR14739777316863344641,REP
AR14742248194368864257,REP
AR14743536547118710785,DEM
AR14749228169059893249,REP
AR14749764180978434049,DEM
AR14755732261374525441,REP
AR14762739723856248833,REP
AR14767017992319401985,DEM
AR14767778579487916033,DEM
AR14771437754185154561,DEM
AR14782942975138725889,DEM
AR14784548330834755585,REP
AR14785792977997398017,DEM
AR14793407302178177025,REP
AR14798195125561327617,DEM
AR14798903485927522305,DEM
AR14803551396456038401,REP
AR14807466551204118529,DEM
AR14809022566315851777,REP
AR14810562775947935745,REP
AR14811492619187650561,REP
AR14817318175388991489,DEM
AR14840645345364410369,DEM
AR14840881465486475265,REP
AR14849735282869141505,REP
AR14849834032757211137,DEM
AR14852785877880406017,DEM
AR14856690793426452481,REP
AR14861509746732564481,DEM
AR14862354171662696449,DEM
AR14866857771290066945,DEM
AR14867483393406271489,DEM
AR14867769472587923457,DEM
AR14870665036459671553,REP
AR14870748118307045377,DEM
AR14873304963877961729,REP
AR14874683751459192833,REP
AR14874898499823992833,DEM
AR14875864970544807937,DEM
AR14876132151870357505,DEM
AR14884111582631034881,REP
AR14893118781885775873,REP
AR14897708074700636161,DEM
AR14915073830069207041,REP
AR14916196431441166337,DEM
AR14918649167004827649,DEM
AR14923847657980952577,REP
AR14924521658608779265,DEM
AR14929147578904739841,DEM
AR14930848248515002369,REP
AR14936280042114646017,REP
AR14938154778159480833,DEM
AR14939778481955799041,DEM
AR14943782009950961665,DEM
AR14946985986834300929,REP
AR14947161977414221825,REP
AR14951102627088171009,DEM
AR14956182027211112449,DEM
AR14961433363464847361,REP
AR14964609508960108545,DEM
AR14969009548336037889,REP
AR14974944162346958849,DEM
AR14983951361601699841,DEM
AR14990706761042755585,DEM
AR14992418906805633025,DEM
AR14996400788165623809,REP
AR14996617735553679361,DEM
AR14997462160483811329,DEM
AR15003456972756353025,REP
AR15008721159552237569,DEM
AR15013727510871408641,REP
AR15017869096295333889,DEM
AR15028494776666161153,REP
AR15031927451968077825,DEM
AR15034390632892203009,DEM
AR15043025922338848769,DEM
AR15046241169216372737,DEM
AR15048672120705908737,DEM
AR15050660931082125313,DEM
AR15052539996453994497,DEM
AR15052831573193785345,DEM
AR15056008955639627777,DEM
AR15056374268377956353,REP
AR15058720007716339713,REP
AR15059668130336866305,REP
AR15062764355080683521,REP
AR15068168660889632769,REP
AR15072465552330981377,REP
AR15086773565862707201,DEM
AR15087534153031221249,REP
AR15090876668379660289,DEM
AR15093158155007295489,REP
AR15093554185351725057,DEM
AR15096541352285962241,REP
AR15098446118742130689,DEM
AR15098793152099647489,DEM
AR15101003170471477249,DEM
AR15112260520272461825,REP
AR15113043028954054657,REP
AR15119424663161143297,DEM
AR15123562950050185217,DEM
AR15128066549677555713,DEM
AR15133569811533004801,REP
AR15140856000212369409,DEM
AR15147572160832208897,DEM
AR15148698060739051521,REP
AR15152836347628093441,REP
AR15152998525593190401,DEM
AR15158831159900635137,REP
AR15159591747069149185,REP
AR15164162623064244225,DEM
AR15170850746137575425,DEM
AR15172771249353916417,DEM
AR15173929309975871489,DEM
AR15176445061299699713,REP
AR15177951598388183041,DEM
AR15185467653717229569,DEM
AR15186613344833372161,DEM
AR15194904212262617089,DEM
AR15195620544088113153,DEM
AR15208679649849638913,REP
AR15210122002946850817,DEM
AR15214434218831511553,DEM
AR15217377955056451585,DEM
AR15219218812399255553,REP
AR15228689661963534337,DEM
AR15230488256828145665,REP
AR15233340389990596609,REP
AR15235392353565933569,DEM
AR15236299175780941825,REP
AR15236963280804118529,DEM
AR15240656540361818113,REP
AR15245160139989188609,DEM
AR15246009306563215361,DEM
AR15248903152448045057,REP
AR15249693976186322945,DEM
AR15249999090663030785,DEM
AR15250166491308359681,DEM
AR15253843533069549569,DEM
AR15254101299826786305,REP
AR15258670938871300097,REP
AR15260162151516471297,REP
AR15261394429173301249,REP
AR15267085501358669825,DEM
AR15267727066393477121,DEM
AR15270885069946880001,REP
AR15272181737753411585,REP
AR15275833834344546305,DEM
AR15276336792194777089,REP
AR15277776052915535873,DEM
AR15281781779933954049,DEM
AR15285692536635523073,REP
AR15288545425712218113,REP
AR15291881687588274177,REP
AR15295474547990462465,REP
AR15299386610362089473,DEM
AR15303169480117452801,REP
AR15308210534772375553,DEM
AR15312027970424537089,REP
AR15312714134399746049,DEM
AR15314319352656822273,DEM
AR15314965934213431297,REP
AR15336530861927432193,REP
AR15339735732163969025,DEM
AR15343456135914979329,REP
AR15343478744622825473,DEM
AR15350994731232395265,REP
AR15369009129741877249,DEM
AR15371260929555562497,DEM
AR15373315092154155009,DEM
AR15375764529182932993,DEM
AR15376649636043292673,DEM
AR15387023528251359233,REP
AR15389275328065044481,REP
AR15389640640803373057,DEM
AR15392465217455652865,DEM
AR15397521940151271425,REP
AR15400301436826812417,DEM
AR15401941702017024001,REP
AR15404277339592327169,DEM
AR15408526883314204673,DEM
AR15416296925829267457,DEM
AR15419617107347767297,DEM
AR15422894201754353665,REP
AR15423052325270323201,DEM
AR15425831890665340929,DEM
AR15426781799992262657,DEM
AR15427637838513963009,DEM
AR15436304738919907329,DEM
AR15439502324891910145,DEM
AR15440917739954241537,DEM
AR15441066723779805185,DEM
AR15445276959960989697,DEM
AR15446661038941929473,DEM
AR15452325722848231425,REP
AR15457683849168814081,REP
AR15459081122289287169,DEM
AR15473049249289076737,DEM
AR15474843720985083905,REP
AR15479133122003468289,DEM
AR15479347320612454401,REP
AR15486468032791838721,REP
AR15487097778076647425,DEM
AR15489322021380161537,DEM
AR15492657183744589825,DEM
AR15492737104496033793,DEM
AR15494486771093209089,REP
AR15494974679378034689,DEM
AR15495109919308251137,DEM
AR15495662973657022465,DEM
AR15496640095896731649,DEM
AR15497727031860264961,DEM
AR15503349659446804481,REP
AR15510028093073915905,REP
AR15511787242958880769,REP
AR15515422297119784961,REP
AR15518423414107799553,REP
AR15518940390731284481,REP
AR15519119130090274817,REP
AR15520312581242748929,DEM
AR15523622729717645313,REP
AR15524383316886159361,DEM
AR15528042491583397889,REP
AR15535199418927022081,REP
AR15541236631116709889,DEM
AR15541444644972789761,DEM
AR15546056890092879873,DEM
AR15554736709760450561,REP
AR15559793295017115649,REP
AR15559805389645021185,REP
AR15560412113905123329,DEM
AR15564071288602361857,DEM
AR15565290303400181761,DEM
AR15587433711669346305,DEM
AR15591405903583117313,DEM
AR15592989750082928641,DEM
AR15599958454779772929,REP
AR15600944510551457793,DEM
AR15602327902337630209,DEM
AR15612568822358212609,DEM
AR15630729387194712065,DEM
AR15632746097678483457,DEM
AR15634535346694258689,REP
AR15636128882640289793,REP
AR15637338620308750337,REP
AR15639225107384107009,DEM
AR15640998825798139905,REP
AR15644819422546231297,DEM
AR15646210510913798145,REP
AR15648052192890322945,DEM
AR15650484106452533249,DEM
AR15651209715407388673,DEM
AR15663994905334644737,DEM
AR15666010516306788353,DEM
AR15667518840101666817,REP
AR15673615288480301057,DEM
AR15675253904403070977,DEM
AR15676347574875324417,DEM
AR15678199702212313089,REP
AR15679907793526063105,DEM
AR15679980911049310209,REP
AR15681625574286032897,DEM
AR15685752316302983169,DEM
AR15687080182751952897,DEM
AR15692507715744038913,REP
AR15696374079663636481,DEM
AR15696497568563331073,REP
AR15699085475337732097,DEM
AR15702697645912883201,DEM
AR15704527301980979201,DEM
AR15711282701422034945,DEM
AR15715123845293670401,REP
AR15716494042940309505,DEM
AR15718169148905226241,DEM
AR15730353936764239873,REP
AR15731967263919570945,DEM
AR15735395197577592833,REP
AR15736052499372572673,REP
AR15738068110344716289,DEM
AR15743560720681271297,DEM
AR15745059698627313665,DEM
AR15747311498440998913,REP
AR15749563298254684161,DEM
AR15749805946727038977,REP
AR15749928610993012737,DEM
AR15751239709889658881,REP
AR15756674595865755649,REP
AR15759479243869782017,REP
AR15760141905783947265,REP
AR15767577696764166145,REP
AR15769437726840979457,DEM
AR15776584896018907137,DEM
AR15783340295459962881,DEM
AR15788122827443404801,REP
AR15790095694901018625,DEM
AR15793393336431149057,DEM
AR15794599294528389121,DEM
AR15796090507173560321,DEM
AR15799102894155759617,DEM
AR15799150379314184193,DEM
AR15801857445661245441,REP
AR15806949009131569153,DEM
AR15809133395138576385,DEM
AR15811853105869357057,REP
AR15812613693037871105,DEM
AR15817449345176829953,REP
AR15819369092478926849,REP
AR15821620892292612097,DEM
AR15829541224303296513,REP
AR15834287266244591617,DEM
AR15838338073239748609,DEM
AR15839031658918445057,DEM
AR15839635290802094081,REP
AR15841666844692840449,REP
AR15848642490056835073,DEM
AR15849779591238385665,DEM
AR15855397889497890817,DEM
AR15862018049008730113,REP
AR15863288740853055489,DEM
AR15868148101211488257,REP
AR15875583823472230401,REP
AR15876754803355811841,DEM
AR15879407100279914497,DEM
AR15884671287075799041,REP
AR15890447021656506369,DEM
AR15890471966826561537,DEM
AR15894669146307166209,REP
AR15897021001678979073,REP
AR15911692884840022017,REP
AR15924361663973687297,DEM
AR15925203683722133505,DEM
AR15927455483535818753,DEM
AR15927646798559051777,DEM
AR15929048675884466177,REP
AR15929451646896046081,DEM
AR15929707283349504001,DEM
AR15933130063046770689,DEM
AR15938922496460324865,DEM
AR15943017146481639425,REP
AR15945469882045300737,DEM
AR15951064197207425025,DEM
AR15955165375579029505,DEM
AR15960071396462166017,DEM
AR15961203000085577729,REP
AR15963484280554782721,DEM
AR15965736080368467969,DEM
AR15969479092827324417,REP
AR15979188811292737537,REP
AR15988601180582313985,DEM
AR15988619391243649025,DEM
AR15990550958295744513,REP
AR15992757678132690945,DEM
AR15998981669860147201,DEM
AR15999513077573746689,REP
AR16001764877387431937,REP
AR16004931402155950081,DEM
AR16006268477014802433,DEM
AR16014001548451381249,REP
AR16017970785427652609,DEM
AR16021871096768757761,DEM
AR16022085501536174081,REP
AR16027723247407595521,DEM
AR16028786475151654913,REP
AR16033792826470825985,DEM
AR16035541874592710657,DEM
AR16042297274033766401,REP
AR16044723552598884353,DEM
AR16045364018122063873,REP
AR16047247481540444161,DEM
AR16049198908521316353,DEM
AR16051304473288507393,REP
AR16056969157194809345,REP
AR16060839438124580865,REP
AR16065211302515048449,REP
AR16067995334676054017,DEM
AR16069318871797989377,REP
AR16070947523396632577,REP
AR16073822471425359873,DEM
AR16074187784163688449,DEM
AR16078326071052730369,DEM
AR16082069083511586817,REP
AR16082414261443231745,REP
AR16089243122004918273,REP
AR16095496044632080385,DEM
AR16098034816980615169,DEM
AR16098957582114226177,DEM
AR16100146635220189185,DEM
AR16100844069189582849,DEM
AR16108221723492483073,DEM
AR16109851268444323841,DEM
AR16114354868071694337,REP
AR16116024132881088513,DEM
AR16118928767723765761,DEM
AR16120962039601430529,REP
AR16127510730856464385,DEM
AR16127865666953805825,DEM
AR16131524841651044353,DEM
AR16134645255650672641,REP
AR16138483650743238657,REP
AR16140038909940727809,DEM
AR16140615878667403265,DEM
AR16145880065463287809,REP
AR16150383665090658305,DEM
AR16154752024787812353,REP
AR16176560837924749313,DEM
AR16179657062668566529,DEM
AR16180305430931570689,DEM
AR16181908862482251777,REP
AR16183700516679712769,DEM
AR16186954727500546049,DEM
AR16199162673823219713,REP
AR16202660151591698433,REP
AR16205417520595730433,REP
AR16208930460246474753,DEM
AR16218315822781693953,DEM
AR16233005298128781313,DEM
AR16235849803429314561,REP
AR16239566358889627649,DEM
AR16239695070469554177,REP
AR16248549368888557569,DEM
AR16249781715264864257,DEM
AR16253966456520179713,REP
AR16259446353753538561,DEM
AR16262973655774920705,REP
AR16269435691769790465,REP
AR16270810631060324353,DEM
AR16275323370378100737,REP
AR16280988054284402689,DEM
AR16284647228981641217,DEM
AR16285593015139958785,REP
AR16287743453725458433,DEM
AR16289674196143833089,REP
AR16290096408608899073,DEM
AR16291582604732268545,DEM
AR16297750315208278017,DEM
AR16305838116583768065,REP
AR16307655815462912001,DEM
AR16308852084113932289,DEM
AR16311752664507482113,DEM
AR16312513251675996161,DEM
AR16312899730013159425,DEM
AR16315841473373274113,DEM
AR16317382164041695233,DEM
AR16317519602995167233,DEM
AR16323772250744422401,REP
AR16324458002402770945,DEM
AR16325237899744247809,DEM
AR16325888810627891201,DEM
AR16326024050558107649,REP
AR16327296185511444481,DEM
AR16332486086552977409,REP
AR16334099963464122369,DEM
AR16334513929591980033,REP
AR16339664591812296705,DEM
AR16342289400945704961,DEM
AR16346506852671946753,DEM
AR16346978543160262657,DEM
AR16349632764229713921,DEM
AR16350905998694678529,DEM
AR16352285061153816577,REP
AR16357549247949701121,DEM
AR16357760560340664321,REP
AR16361203131247230977,DEM
AR16362052847577071617,DEM
AR16368392631622828033,REP
AR16370559975199604737,REP
AR16371060046831812609,REP
AR16377217311947358209,DEM
AR16383409761434992641,REP
AR16385658262713794561,DEM
AR16386751177271803905,DEM
AR16387746166575464449,DEM
AR16388313858172780545,DEM
AR16388983392034619393,DEM
AR16390565657986465793,REP
AR16392733620038533121,DEM
AR16395829844782350337,REP
AR16398497466149765121,DEM
AR16399214347731075073,REP
AR16399638759219396609,DEM
AR16402585244223406081,DEM
AR16406328256682262529,DEM
AR16411962635299323905,DEM
AR16413083656123318273,REP
AR16413246108966322177,DEM
AR16420964955471216641,DEM
AR16421389298240061441,DEM
AR16423091342239858689,DEM
AR16427720354912272385,DEM
AR16430450167406133249,DEM
AR16434745065982656513,DEM
AR16438468355951689729,DEM
AR16443117640869740545,REP
AR16446776815566979073,DEM
AR16447621240497111041,DEM
AR16449873040310796289,REP
AR16451583811684139009,DEM
AR16452490152862810113,DEM
AR16455867852583337985,DEM
AR16465986383215853569,DEM
AR16466011122227478529,DEM
AR16470139238633963521,DEM
AR16478226146656256001,DEM
AR16479146437888704513,DEM
AR16481613398384050177,DEM
AR16482108728372363265,DEM
AR16496400249229672449,REP
AR16497698703742599169,REP
AR16500840833096876033,REP
AR16502029748763885569,DEM
AR16511855809303412737,REP
AR16512628216221925377,REP
AR16513659214531395585,DEM
AR16521930634348724225,REP
AR16524182434162409473,REP
AR16529029287576076289,REP
AR16533189633417150465,DEM
AR16536676734544642049,REP
AR16536848808114388993,DEM
AR16537693233044520961,REP
AR16541024959435112449,REP
AR16542562145410220033,REP
AR16550443444758118401,REP
AR16552908481108115457,REP
AR16554863206623870977,DEM
AR16555707631554002945,REP
AR16569218430436114433,DEM
AR16575010588971761665,REP
AR16587316048231923713,REP
AR16588370479882960897,DEM
AR16591501339243053057,DEM
AR16596240028200337409,REP
AR16599401330288623617,DEM
AR16600586603823366145,REP
AR16602372279426351105,REP
AR16602960243269304321,REP
AR16607914848822493185,DEM
AR16608498689496842241,DEM
AR16608906402152316929,DEM
AR16612002626896134145,DEM
AR16622579035402141697,DEM
AR16628116519557005313,REP
AR16632268825219301377,DEM
AR16639389537398685697,DEM
AR16642318017899790337,REP
AR16648031423915098113,DEM
AR16650613626972930049,DEM
AR16654239266565521409,REP
AR16655522396635136001,REP
AR16658529835815010305,DEM
AR16659290422983524353,REP
AR16659984970734895105,REP
AR16662345072443916289,DEM
AR16662949597680762881,DEM
AR16663794022610894849,DEM
AR16672040634697121793,REP
AR16676544234324492289,REP
AR16679772056866258945,DEM
AR16684060220934062081,DEM
AR16686312020747747329,DEM
AR16687871334394363905,REP
AR16694158135723556865,REP
AR16698511102257922049,REP
AR16701094954583195649,DEM
AR16706072375002660865,REP
AR16723413047762223105,REP
AR16733687709045882881,DEM
AR16734628409962921985,DEM
AR16735216098927968257,REP
AR16735851616648822785,DEM
AR16740355216276193281,REP
AR16744098228735049729,DEM
AR16745849475880189953,REP
AR16757208530506743809,DEM
AR16765214280827011073,DEM
AR16769543607861379073,REP
AR16774132213481472001,DEM
AR16774278448527966209,REP
AR16776384013295157249,REP
AR16784412097445363713,REP
AR16784630625381384193,REP
AR16788227402793746433,DEM
AR16789050387247136769,REP
AR16789359556172972033,DEM
AR16798902011432009729,DEM
AR16807909210686750721,DEM
AR16820258925289930753,DEM
AR16821319060657537025,DEM
AR16821806694064455681,DEM
AR16823227056929112065,REP
AR16825857569779089409,DEM
AR16828175409009917953,DEM
AR16836293309516218369,DEM
AR16848441607333085185,DEM
AR16860298190971207681,DEM
AR16861107981285064705,REP
AR16864204206028881921,DEM
AR16864446098586992641,REP
AR16866456005842567169,DEM
AR16868337476396122113,REP
AR16875463205097308161,DEM
AR16877091856695951361,REP
AR16882218604538363905,DEM
AR16883116355782443009,DEM
AR16897136778304028673,DEM
AR16897981203234160641,DEM
AR16902850115599859713,REP
AR16908642067977076737,DEM
AR16911492002116272129,REP
AR16923116313923026945,REP
AR16929506400625754113,DEM
AR16935638651851767809,REP
AR16936261800066809857,DEM
AR16936315126380756993,REP
AR16937693364206174209,DEM
AR16940088856445714433,REP
AR16943017199507865601,DEM
AR16947790385642471425,REP
AR16954140958646075393,DEM
AR16956527998389977089,REP
AR16959870513738416129,REP
AR16961031598017347585,DEM
AR16961963090524504065,REP
AR16964374113365786625,REP
AR16969883766132572161,DEM
AR16976692148290191361,DEM
AR16976940431759638529,DEM
AR16979548748218630145,DEM
AR16983572892056813569,REP
AR16988053195781570561,DEM
AR16990749198292877313,DEM
AR16991297304839323649,DEM
AR16997425707774640129,REP
AR17000090855240892417,DEM
AR17006067594291052545,DEM
AR17021986529796423681,DEM
AR17024081992800534529,REP
AR17024993694098391041,DEM
AR17030819731336069121,DEM
AR17032328604886761473,REP
AR17033089192055275521,DEM
AR17034781340450422785,DEM
AR17037592791682646017,DEM
AR17037864577213136897,REP
AR17042096391310016513,DEM
AR17044348191123701761,REP
AR17046599990937387009,DEM
AR17048091203582558209,DEM
AR17051103590564757505,DEM
AR17073621588701609985,DEM
AR17093857550455013377,DEM
AR17095295161908330497,DEM
AR17098391386652147713,DEM
AR17103015039205376001,DEM
AR17105146786093203457,REP
AR17108889798552059905,REP
AR17110341085181247489,REP
AR17123993721063342081,DEM
AR17126904197061541889,DEM
AR17127026174132748289,DEM
AR17130163424404176897,DEM
AR17135692318624448513,REP
AR17138163196129968129,DEM
AR17140014498833235969,DEM
AR17141540895850496001,DEM
AR17145618984477917185,DEM
AR17149338357436776449,REP
AR17155677041970905089,DEM
AR17158630330203111425,DEM
AR17169573425836982273,REP
AR17178858045619306497,DEM
AR17185367154455740417,DEM
AR17190715179013242881,REP
AR17196910927035760641,REP
AR17197973330146099201,DEM
AR17199722378267983873,DEM
AR17202801766740000769,DEM
AR17202847190314123265,DEM
AR17205717190540525569,REP
AR17208804000716029953,REP
AR17213153118959697921,REP
AR17213466204895707137,DEM
AR17215987728655581185,DEM
AR17217933589358837761,DEM
AR17218849413825298433,REP
AR17221395951474704385,REP
AR17224492176218521601,DEM
AR17224807736055693313,DEM
AR17229828312306548737,DEM
AR17232220299852775425,REP
AR17236199226275266561,REP
AR17237242387932119041,REP
AR17243997787373174785,DEM
AR17246947708351021057,DEM
AR17248417549238927361,REP
AR17251362797292355585,DEM
AR17253765573796429825,REP
AR17254130886534758401,REP
AR17260573200039804929,REP
AR17264492340517535745,DEM
AR17267276372678541313,REP
AR17273705423324577793,DEM
AR17278327014293504001,DEM
AR17279626087281721345,DEM
AR17280787171560652801,REP
AR17288140361729835009,REP
AR17289794370815393793,DEM
AR17302460744767373313,REP
AR17302921440139411457,DEM
AR17306829104464527361,DEM
AR17311467944022114305,DEM
AR17314564168765931521,DEM
AR17319032515301736449,DEM
AR17320558981038473217,REP
AR17330759081689874433,REP
AR17334530406573146113,REP
AR17334830367089098753,REP
AR17340885583781691393,DEM
AR17343837566343839745,REP
AR17346592117849325569,REP
AR17353017595082571777,DEM
AR17354029145780125697,DEM
AR17357348365225951233,DEM
AR17359279038924849153,REP
AR17361091377684807681,DEM
AR17365795913062154241,DEM
AR17366317081573720065,DEM
AR17368607364294377473,DEM
AR17375362763735433217,REP
AR17377992726829596673,REP
AR17378886698502455297,REP
AR17379662403955851265,REP
AR17379866363362803713,REP
AR17379927042660761601,DEM
AR17381233262474559489,REP
AR17382466914520924161,REP
AR17383165104404561921,DEM
AR17385223939927572481,DEM
AR17386977660973875201,DEM
AR17390371853368819713,REP
AR17391614645105590273,REP
AR17392976871292928001,REP
AR17394550547310182401,REP
AR17395013991461289985,REP
AR17397880761872285697,DEM
AR17401259767262871553,REP
AR17402293102034550785,REP
AR17402384361499656193,REP
AR17402468199261274113,REP
AR17403646532128866305,DEM
AR17404636161313341441,DEM
AR17406887961127026689,REP
AR17407002241616838657,DEM
AR17414146112259883009,DEM
AR17415134573213253633,REP
AR17416437769370075137,DEM
AR17420398760009138177,REP
AR17424647204219387905,REP
AR17425959196469231617,DEM
AR17429077411445604353,REP
AR17429757253228953601,REP
AR17433909558891249665,REP
AR17439020638692966401,DEM
AR17443303442641584129,DEM
AR17460931156655472641,REP
AR17465434756282843137,DEM
AR17466925968928014337,REP
AR17473462290677235713,REP
AR17474651068905291777,DEM
AR17479310867903283201,DEM
AR17480378424974376961,DEM
AR17484186927094562817,REP
AR17485781425113268225,DEM
AR17489597280217464833,DEM
AR17492839740007776257,DEM
AR17501463553301807105,DEM
AR17505206565760663553,DEM
AR17509626327626416129,REP
AR17512722552370233345,DEM
AR17519843264549617665,DEM
AR17521821217248509953,DEM
AR17522903136690241537,DEM
AR17523263776504152065,REP
AR17525053781434171393,REP
AR17525469396829470721,DEM
AR17532228163524886529,DEM
AR17533097052588736513,REP
AR17536331266041839617,REP
AR17541235362779627521,REP
AR17545166323007356929,DEM
AR17545338465296580609,REP
AR17548751349389197313,REP
AR17558849264178692097,DEM
AR17563669523154862081,DEM
AR17566084050689458177,REP
AR17569017547712364545,REP
AR17578024746967105537,DEM
AR17579107216164651009,REP
AR17579643159363715073,REP
AR17584780146408161281,REP
AR17584788049147985921,REP
AR17585145459146489857,REP
AR17592063311430549505,REP
AR17596039145476587521,REP
AR17597644638611570689,DEM
AR17600194199917953025,DEM
AR17602794544917643265,REP
AR17608789357190184961,REP
AR17609767304063614977,REP
AR17612167056910712833,DEM
AR17614053543986069505,DEM
AR17621656598172663809,REP
AR17626403258589249537,DEM
AR17627648180629798913,REP
AR17629780958309777409,REP
AR17643580928749993985,DEM
AR17650082341005033473,DEM
AR17654585940632403969,REP
AR17656837740446089217,DEM
AR17658968525261242369,DEM
AR17660319000418058241,DEM
AR17667838904037801985,DEM
AR17670264632847106049,REP
AR17671755914211753985,DEM
AR17674422229909110785,REP
AR17674852138955571201,DEM
AR17676321292648710145,DEM
AR17677408709648580609,REP
AR17685184455880212481,DEM
AR17686111138023997441,REP
AR17687383272977334273,REP
AR17688171279217065985,DEM
AR17691886872604704769,REP
AR17692731297534836737,REP
AR17692866537465053185,DEM
AR17695483650017067009,DEM
AR17698080627762397185,DEM
AR17699111969669251073,REP
AR17699414885122703361,DEM
AR17703151918987083777,DEM
AR17703364949364965377,DEM
AR17707784711230717953,DEM
AR17711438388369817601,DEM
AR17712155476109557761,DEM
AR17714623948433391617,REP
AR17715602445062635521,DEM
AR17721032932992221185,DEM
AR17728895334484017153,REP
AR17734132308367114241,REP
AR17747922039605297153,REP
AR17754965511092830209,REP
AR17758300673457258497,REP
AR17764924131502981121,REP
AR17765208561417191425,REP
AR17768982428921102337,DEM
AR17776249857183318017,DEM
AR17788532845174587393,REP
AR17789357685053849601,REP
AR17791609484867534849,DEM
AR17792144947030261761,DEM
AR17794197529080889345,DEM
AR17797940541539745793,REP
AR17798062518610952193,DEM
AR17799765387244470273,DEM
AR17800952928521945089,DEM
AR17813317142934716417,DEM
AR17819113562077921281,DEM
AR17820458539676598273,DEM
AR17829465738931339265,REP
AR17830226326099853313,DEM
AR17831717538745024513,DEM
AR17836981725540909057,DEM
AR17840463329110261761,REP
AR17842976537813450753,REP
AR17858225389701169153,REP
AR17861751523491446785,DEM
AR17878041887768576001,REP
AR17884269521628299265,REP
AR17892603270011027457,DEM
AR17896267392510590977,DEM
AR17897019733341896705,REP
AR17898405942626615297,REP
AR17899179655215185921,DEM
AR17902675552435699713,DEM
AR17905200031133073409,DEM
AR17909039319578836993,REP
AR17912782332037693441,DEM
AR17923957493344501761,REP
AR17924323836874981377,DEM
AR17927053718088318977,REP
AR17927921438921064449,DEM
AR17937552129988231169,DEM
AR17945068116597800961,DEM
AR17947319916411486209,DEM
AR17950662431759925249,DEM
AR17955566528497713153,DEM
AR17968113880315985921,DEM
AR17968156967427899393,REP
AR17974341514175709185,REP
AR17978000688872947713,DEM
AR17978845113803079681,REP
AR17983348713430450177,REP
AR17993560084076036097,DEM
AR18009362608787816449,REP
AR18010370311194673153,DEM
AR18011643751818067969,DEM
AR18012191308608700417,DEM
AR18014029485891911681,DEM
AR18014600338585157633,REP
AR18014887311120007169,REP
AR18017125710635728897,REP
AR18019064355793928193,DEM
AR18028384709704155137,DEM
AR18033349210861993985,DEM
AR18035140109145210881,DEM
AR18035571048983822337,DEM
AR18046498270418567169,REP
AR18046531049608970241,REP
AR18050902707841007617,DEM
AR18050950742755246081,DEM
AR18053154507654692865,REP
AR18055771620206706689,DEM
AR18059647879730954241,REP
AR18064413506723119105,DEM
AR18066310370439462913,REP
AR18067030619275132929,DEM
AR18068072681420357633,REP
AR18068917106350489601,DEM
AR18071573457723719681,DEM
AR18073581440833945601,REP
AR18082427905232601089,REP
AR18089183304673656833,DEM
AR18099681716573569025,DEM
AR18109449502996824065,DEM
AR18112792018345263105,DEM
AR18112920867364143105,REP
AR18113953102624194561,DEM
AR18118456702251565057,REP
AR18122115876948803585,REP
AR18126302817227374593,REP
AR18127854228134166529,REP
AR18130245322327195649,DEM
AR18131063152819830785,DEM
AR18137349266954256385,DEM
AR18140974700388417537,DEM
AR18154485499270529025,DEM
AR18157840865161117697,REP
AR18175143879647428609,REP
AR18176159072477249537,REP
AR18179255297221066753,DEM
AR18184286662429769729,REP
AR18185250109493608449,DEM
AR18185352638952898561,DEM
AR18187282831615459329,DEM
AR18190514296289492993,DEM
AR18192400508486942721,DEM
AR18194794969934331905,REP
AR18195017895916863489,REP
AR18197269695730548737,REP
AR18202864010892673025,REP
AR18205975834957709313,DEM
AR18233298492749512705,REP
AR18235550292563197953,REP
AR18240419204928897025,REP
AR18244557491817938945,REP
AR18247519576143167489,DEM
AR18248216666515177473,REP
AR18248860155695333377,DEM
AR18248906060305793025,REP
AR18251693528440635393,REP
AR18252804103904165889,REP
AR18253213603266035713,DEM
AR18257409683235012609,DEM
AR18259111933393240065,REP
AR18261811303158906881,DEM
AR18262571890327420929,DEM
AR18269327289768476673,DEM
AR18271566101601058817,DEM
AR18275177447542489089,DEM
AR18275322102041018369,DEM
AR18280259733883453441,REP
AR18289593488091643905,DEM
AR18297561099102322689,REP
AR18298600687346384897,REP
AR18298752626109448193,REP
AR18305356086787440641,REP
AR18308298311183892481,REP
AR18315761315076898817,REP
AR18317098802252611585,DEM
AR18320519451646099457,REP
AR18328230532850122753,REP
AR18332881810632998913,DEM
AR18336713265058414593,REP
AR18339334844376416257,REP
AR18344001996358418433,REP
AR18349768934846103553,DEM
AR18358638695147372545,REP
AR18362016394867900417,DEM
AR18364993597478010881,DEM
AR18365999650617425921,DEM
AR18370658281384312833,REP
AR18373272026681966593,DEM
AR18373707776883949569,DEM
AR18376790532610326529,DEM
AR18386117964626657281,REP
AR18393975830632988673,REP
AR18394276547063185409,REP
AR18396919291980021761,REP
AR18397146822167494657,REP
AR18402515531287494657,REP
AR18404833507957276673,REP
AR18406687078403276801,DEM
AR18408543603786776577,REP
AR18416684937634643969,REP
AR18417915840901939201,DEM
AR18418448829163503617,REP
AR18419036793006456833,DEM
AR18420352015071707137,DEM
AR18422369618908676097,REP
AR18424701476912758785,DEM
AR18429205076540129281,REP
AR18430858742028304385,REP
AR18434980811120836609,REP
AR18437367850864738305,REP
AR18437938703557984257,REP
AR18440333439883280385,DEM
AR18441871450492108801,REP
